#name (cmd = mergePeaks -d 100 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_100_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2L-3108463-1	chr2L	3108413	3108513	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_364
Merged-chr2L-3144910-1	chr2L	3144860	3144960	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_366
Merged-chr3L-3417926-1	chr3L	3417876	3417976	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6000
Merged-chr3L-3457122-1	chr3L	3457072	3457172	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6005
Merged-chr3L-16463314-1	chr3L	16463264	16463364	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7613
Merged-chr3L-16476712-1	chr3L	16476662	16476762	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7615
Merged-chr3L-16477299-1	chr3L	16477249	16477349	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7616
Merged-chr3L-16487048-1	chr3L	16486998	16487098	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7619
Merged-chr3L-16489758-1	chr3L	16489708	16489808	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7621
Merged-chr3L-16556623-1	chr3L	16556573	16556673	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7622
Merged-chr2L-5270371-1	chr2L	5270321	5270421	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601a
Merged-chr2L-5270474-1	chr2L	5270424	5270524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601b
Merged-chr2L-5270983-1	chr2L	5270933	5271033	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601d
Merged-chr2L-5271144-1	chr2L	5271094	5271194	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601e
Merged-chr2L-5271392-1	chr2L	5271342	5271442	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601f
Merged-chr3L-3616521-1	chr3L	3616471	3616571	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6022
Merged-chr3R-12795466-2	chr3R	12795384	12795549	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10317b,Insv_ChIPnexus_peak_10317c
Merged-chr2L-3470038-1	chr2L	3469988	3470088	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_399
Merged-chr3L-16584065-1	chr3L	16584015	16584115	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7632
Merged-chr3L-3643096-1	chr3L	3643046	3643146	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6030
Merged-chr3L-3652160-1	chr3L	3652110	3652210	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6032
Merged-chr3L-3678577-1	chr3L	3678527	3678627	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6038
Merged-chr3L-16634811-1	chr3L	16634761	16634861	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7641
Merged-chr3L-16655202-1	chr3L	16655152	16655252	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7644
Merged-chr3L-16661952-1	chr3L	16661902	16662002	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7647
Merged-chr3L-16666686-1	chr3L	16666636	16666736	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7648
Merged-chr3L-3768012-1	chr3L	3767962	3768062	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6046
Merged-chr3R-12799303-2	chr3R	12799227	12799379	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10319a,Insv_ChIPnexus_peak_10319b
Merged-chr3L-3789333-1	chr3L	3789283	3789383	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6050
Merged-chr3L-16739572-1	chr3L	16739522	16739622	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7660
Merged-chr3L-16749106-1	chr3L	16749056	16749156	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7663
Merged-chr3L-16763156-1	chr3L	16763106	16763206	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7667
Merged-chr3L-16764050-1	chr3L	16764000	16764100	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7668
Merged-chr3L-16776097-1	chr3L	16776047	16776147	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7671
Merged-chr3L-16859858-1	chr3L	16859808	16859908	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7685
Merged-chr3L-16868779-1	chr3L	16868729	16868829	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7686
Merged-chr3L-4092922-1	chr3L	4092872	4092972	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6081
Merged-chr3L-4108160-1	chr3L	4108110	4108210	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6085
Merged-chr3L-16948468-1	chr3L	16948418	16948518	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7691
Merged-chr3L-16968030-1	chr3L	16967980	16968080	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7692
Merged-chr3L-16968925-1	chr3L	16968875	16968975	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7693
Merged-chr3L-17009638-1	chr3L	17009588	17009688	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7698
Merged-chr3L-4166753-1	chr3L	4166703	4166803	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6098
Merged-chr3L-16044235-1	chr3L	16044185	16044285	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7544b
Merged-chr3L-6646207-1	chr3L	6646157	6646257	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343b
Merged-chr3L-6646357-2	chr3L	6646260	6646455	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_6343c,Insv_ChIPnexus_peak_6343d
Merged-chrX-11262199-1	chrX	11262149	11262249	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13671b
Merged-chr3L-6696711-1	chr3L	6696661	6696761	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6345b
Merged-chr2L-22732750-2	chr2L	22732662	22732839	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_2752a,Insv_ChIPnexus_peak_2752b
Merged-chr3R-20412499-1	chr3R	20412449	20412549	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11270b
Merged-chrU-2903210-1	chrU	2903160	2903260	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12312b
Merged-chr3R-20414726-1	chr3R	20414676	20414776	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11271a
Merged-chr2L-12012024-1	chr2L	12011974	12012074	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1553a
Merged-chr3R-20456016-1	chr3R	20455966	20456066	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274b
Merged-chr3R-20456515-1	chr3R	20456465	20456565	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274c
Merged-chrU-3282644-2	chrU	3282555	3282734	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_12317b,Insv_ChIPnexus_peak_12317c
Merged-chr3R-19364706-1	chr3R	19364656	19364756	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11116a
Merged-chr3R-19364829-1	chr3R	19364779	19364879	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11116b
Merged-chr2R-7515717-1	chr2R	7515667	7515767	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3604
Merged-chr2L-16350291-1	chr2L	16350241	16350341	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2006
Merged-chr2L-16365087-1	chr2L	16365037	16365137	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2012
Merged-chr2L-16374475-1	chr2L	16374425	16374525	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2015
Merged-chrX-18831890-1	chrX	18831840	18831940	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14558a
Merged-chr2L-16415723-1	chr2L	16415673	16415773	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2016
Merged-chr2R-7597847-1	chr2R	7597797	7597897	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3628
Merged-chr2L-16438724-1	chr2L	16438674	16438774	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2023
Merged-chr2L-16476993-1	chr2L	16476943	16477043	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2029
Merged-chr2L-16491341-1	chr2L	16491291	16491391	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2034
Merged-chr2L-16507805-1	chr2L	16507755	16507855	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2038
Merged-chr2R-7653151-1	chr2R	7653101	7653201	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3643
Merged-chr2R-7773173-1	chr2R	7773123	7773223	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3650
Merged-chr2R-7809510-1	chr2R	7809460	7809560	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3656
Merged-chr2R-7870449-1	chr2R	7870399	7870499	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3659
Merged-chr2R-7915479-1	chr2R	7915429	7915529	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3669
Merged-chr2L-3158445-1	chr2L	3158395	3158495	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368c
Merged-chr2L-3158988-1	chr2L	3158938	3159038	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368e
Merged-chr2R-8088680-1	chr2R	8088630	8088730	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3696
Merged-chr2L-16827078-1	chr2L	16827028	16827128	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2091
Merged-chr2L-16848990-1	chr2L	16848940	16849040	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2094
Merged-chr3L-21725619-1	chr3L	21725569	21725669	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8346a
Merged-chr3L-3165145-1	chr3L	3165095	3165195	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5955b
Merged-chrX-6572500-1	chrX	6572450	6572550	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110b
Merged-chrX-6572661-1	chrX	6572611	6572711	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110c
Merged-chrX-6573365-1	chrX	6573315	6573415	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110g
Merged-chrX-6573795-1	chrX	6573745	6573845	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110j
Merged-chr3L-21767196-1	chr3L	21767146	21767246	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8348b
Merged-chr3R-17314145-1	chr3R	17314095	17314195	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10880b
Merged-chr3L-13221836-1	chr3L	13221786	13221886	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7147d
Merged-chr2L-8960825-2	chr2L	8960743	8960907	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_1151a,Insv_ChIPnexus_peak_1151b
Merged-chr2R-7269648-2	chr2R	7269572	7269725	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_3555a,Insv_ChIPnexus_peak_3555b
Merged-chr3R-22974098-1	chr3R	22974048	22974148	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11521
Merged-chr3R-22977303-1	chr3R	22977253	22977353	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11526
Merged-chr3R-17323816-1	chr3R	17323766	17323866	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10882b
Merged-chr3L-13295102-1	chr3L	13295052	13295152	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7149b
Merged-chr2L-19426645-1	chr2L	19426595	19426695	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2354c
Merged-chr3R-27022429-1	chr3R	27022379	27022479	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11925a
Merged-chr3R-27022542-1	chr3R	27022492	27022592	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11925b
Merged-chr3R-23119501-1	chr3R	23119451	23119551	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11549
Merged-chr2L-19433939-1	chr2L	19433889	19433989	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2356b
Merged-chr3R-23138358-1	chr3R	23138308	23138408	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11552
Merged-chr3R-23335955-1	chr3R	23335905	23336005	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11559
Merged-chr2L-8997096-1	chr2L	8997046	8997146	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1155a
Merged-chr3R-23402729-1	chr3R	23402679	23402779	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11564
Merged-chr3R-23477636-1	chr3R	23477586	23477686	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11572
Merged-chr3R-23507780-1	chr3R	23507730	23507830	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11574
Merged-chr3R-23522252-1	chr3R	23522202	23522302	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11576
Merged-chr3R-23529352-1	chr3R	23529302	23529402	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11579
Merged-chr3R-23764252-1	chr3R	23764202	23764302	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11591
Merged-chr3L-10159778-1	chr3L	10159728	10159828	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6754b
Merged-chrX-4321111-1	chrX	4321061	4321161	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12880b
Merged-chr2L-14222474-1	chr2L	14222424	14222524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1801b
Merged-chr2L-3472433-1	chr2L	3472383	3472483	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_400
Merged-chr2L-3479394-1	chr2L	3479344	3479444	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_403
Merged-chr3R-22965991-1	chr3R	22965941	22966041	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11520a
Merged-chr3L-10218649-1	chr3L	10218599	10218699	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6758b
Merged-chr2L-3580721-1	chr2L	3580671	3580771	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_411
Merged-chr2L-3634071-1	chr2L	3634021	3634121	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_419
Merged-chrX-13265229-1	chrX	13265179	13265279	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925a
Merged-chrX-13265535-1	chrX	13265485	13265585	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925b
Merged-chrX-13265705-1	chrX	13265655	13265755	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925d
Merged-chrX-13265874-1	chrX	13265824	13265924	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925e
Merged-chr2R-4010518-1	chr2R	4010468	4010568	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3153b
Merged-chr3L-10239757-2	chr3L	10239658	10239857	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_6759b,Insv_ChIPnexus_peak_6759c
Merged-chr2L-3647396-1	chr2L	3647346	3647446	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_420
Merged-chrX-15214552-1	chrX	15214502	15214602	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14074a
Merged-chrX-13267309-1	chrX	13267259	13267359	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13926b
Merged-chr3R-12803516-1	chr3R	12803466	12803566	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10321a
Merged-chr3R-12804087-2	chr3R	12804004	12804171	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10321c,Insv_ChIPnexus_peak_10321d
Merged-chr2L-3897713-1	chr2L	3897663	3897763	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_452
Merged-chr2R-12621862-1	chr2R	12621812	12621912	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4359a
Merged-chr2L-4078028-1	chr2L	4077978	4078078	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_463
Merged-chr3L-17044014-1	chr3L	17043964	17044064	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7705
Merged-chr3L-4187580-1	chr3L	4187530	4187630	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6104
Merged-chr3L-4227260-1	chr3L	4227210	4227310	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6107
Merged-chr3L-4233929-1	chr3L	4233879	4233979	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6109
Merged-chr3L-17204959-1	chr3L	17204909	17205009	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7712
Merged-chr3L-17238891-1	chr3L	17238841	17238941	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7716
Merged-chr3L-17247321-1	chr3L	17247271	17247371	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7717
Merged-chr3L-4239440-1	chr3L	4239390	4239490	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6112
Merged-chr2L-6498509-1	chr2L	6498459	6498559	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_771a
Merged-chr3L-17346056-1	chr3L	17346006	17346106	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7725
Merged-chr3L-4287023-1	chr3L	4286973	4287073	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6122
Merged-chr2L-4386101-1	chr2L	4386051	4386151	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_499
Merged-chr3L-17372607-1	chr3L	17372557	17372657	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7730
Merged-chr3L-17458992-1	chr3L	17458942	17459042	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7744
Merged-chr3L-17468028-1	chr3L	17467978	17468078	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7745
Merged-chr3L-4403405-1	chr3L	4403355	4403455	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6140
Merged-chr3L-4410425-1	chr3L	4410375	4410475	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6143
Merged-chr3L-4416929-1	chr3L	4416879	4416979	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6144
Merged-chr3L-4469168-1	chr3L	4469118	4469218	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6146
Merged-chr2L-6527167-1	chr2L	6527117	6527217	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_774b
Merged-chr3L-17523185-1	chr3L	17523135	17523235	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7754
Merged-chr2L-5366587-1	chr2L	5366537	5366637	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_615b
Merged-chr3L-4780159-1	chr3L	4780109	4780209	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6167
Merged-chr3L-4805990-1	chr3L	4805940	4806040	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6168
Merged-chr3L-17749284-1	chr3L	17749234	17749334	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7777
Merged-chr3L-4840757-1	chr3L	4840707	4840807	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6172
Merged-chr3L-4853319-1	chr3L	4853269	4853369	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6174
Merged-chr3L-5010155-1	chr3L	5010105	5010205	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6179
Merged-chr2L-6562280-1	chr2L	6562230	6562330	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_777b
Merged-chr3L-5145772-1	chr3L	5145722	5145822	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6189
Merged-chr3L-5335175-1	chr3L	5335125	5335225	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6199
Merged-chr3R-976527-2	chr3R	976438	976617	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_8754b,Insv_ChIPnexus_peak_8754c
Merged-chr3R-10307664-1	chr3R	10307614	10307714	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9958c
Merged-chr3R-10307794-1	chr3R	10307744	10307844	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9958d
Merged-chr2R-9807428-1	chr2R	9807378	9807478	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3961a
Merged-chrX-14148863-1	chrX	14148813	14148913	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14005
Merged-chrX-14149673-1	chrX	14149623	14149723	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14007
Merged-chr2R-19091460-1	chr2R	19091410	19091510	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5154a
Merged-chr2R-19091591-1	chr2R	19091541	19091641	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5154b
Merged-chrX-14474574-1	chrX	14474524	14474624	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14010
Merged-chr2L-21251945-1	chr2L	21251895	21251995	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2603b
Merged-chrX-14661428-1	chrX	14661378	14661478	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14021
Merged-chrX-14732238-1	chrX	14732188	14732288	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14028
Merged-chrX-11317324-1	chrX	11317274	11317374	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13684a
