#name (cmd = mergePeaks -d 150 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_150_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2L-5270422-2	chr2L	5270296	5270549	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_601a,Insv_ChIPnexus_peak_601b
Merged-chr2L-5270983-1	chr2L	5270908	5271058	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601d
Merged-chr2L-5271144-1	chr2L	5271069	5271219	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601e
Merged-chr2L-5271392-1	chr2L	5271317	5271467	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601f
Merged-chr3L-3616521-1	chr3L	3616446	3616596	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6022
Merged-chr3R-12795466-2	chr3R	12795359	12795574	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10317b,Insv_ChIPnexus_peak_10317c
Merged-chr2L-3470038-1	chr2L	3469963	3470113	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_399
Merged-chr3L-16584065-1	chr3L	16583990	16584140	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7632
Merged-chr3L-3643096-1	chr3L	3643021	3643171	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6030
Merged-chr3L-3652160-1	chr3L	3652085	3652235	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6032
Merged-chr3L-3678577-1	chr3L	3678502	3678652	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6038
Merged-chr3L-16634811-1	chr3L	16634736	16634886	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7641
Merged-chr3L-16655202-1	chr3L	16655127	16655277	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7644
Merged-chr3L-16661952-1	chr3L	16661877	16662027	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7647
Merged-chr3L-16666686-1	chr3L	16666611	16666761	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7648
Merged-chr3L-3768012-1	chr3L	3767937	3768087	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6046
Merged-chr3R-12799303-2	chr3R	12799202	12799404	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10319a,Insv_ChIPnexus_peak_10319b
Merged-chr3L-3789333-1	chr3L	3789258	3789408	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6050
Merged-chr3L-16739572-1	chr3L	16739497	16739647	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7660
Merged-chr3L-16749106-1	chr3L	16749031	16749181	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7663
Merged-chr3L-16763156-1	chr3L	16763081	16763231	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7667
Merged-chr3L-16764050-1	chr3L	16763975	16764125	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7668
Merged-chr3L-16776097-1	chr3L	16776022	16776172	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7671
Merged-chr3L-16859858-1	chr3L	16859783	16859933	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7685
Merged-chr3L-16868779-1	chr3L	16868704	16868854	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7686
Merged-chr3L-4092922-1	chr3L	4092847	4092997	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6081
Merged-chr3L-4108160-1	chr3L	4108085	4108235	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6085
Merged-chr3L-16948468-1	chr3L	16948393	16948543	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7691
Merged-chr3L-16968030-1	chr3L	16967955	16968105	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7692
Merged-chr3L-16968925-1	chr3L	16968850	16969000	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7693
Merged-chr3L-17009638-1	chr3L	17009563	17009713	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7698
Merged-chr3L-4166753-1	chr3L	4166678	4166828	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6098
Merged-chr3L-16044235-1	chr3L	16044160	16044310	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7544b
Merged-chr3L-6646307-3	chr3L	6646132	6646480	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	3				Insv_ChIPnexus_peak_6343b,Insv_ChIPnexus_peak_6343c,Insv_ChIPnexus_peak_6343d
Merged-chrX-11262199-1	chrX	11262124	11262274	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13671b
Merged-chr3L-6696711-1	chr3L	6696636	6696786	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6345b
Merged-chr2L-22732750-2	chr2L	22732637	22732864	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_2752a,Insv_ChIPnexus_peak_2752b
Merged-chr3R-20412499-1	chr3R	20412424	20412574	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11270b
Merged-chrU-2903210-1	chrU	2903135	2903285	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12312b
Merged-chr3R-20414726-1	chr3R	20414651	20414801	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11271a
Merged-chr2L-12012024-1	chr2L	12011949	12012099	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1553a
Merged-chr3R-20456515-1	chr3R	20456440	20456590	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274c
Merged-chrU-3282644-2	chrU	3282530	3282759	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_12317b,Insv_ChIPnexus_peak_12317c
Merged-chr3R-19364767-2	chr3R	19364631	19364904	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_11116a,Insv_ChIPnexus_peak_11116b
Merged-chr2R-7515717-1	chr2R	7515642	7515792	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3604
Merged-chr2L-16350291-1	chr2L	16350216	16350366	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2006
Merged-chr2L-16365087-1	chr2L	16365012	16365162	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2012
Merged-chr2L-16374475-1	chr2L	16374400	16374550	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2015
Merged-chrX-18831890-1	chrX	18831815	18831965	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14558a
Merged-chr2L-16415723-1	chr2L	16415648	16415798	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2016
Merged-chr2R-7597847-1	chr2R	7597772	7597922	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3628
Merged-chr2L-16438724-1	chr2L	16438649	16438799	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2023
Merged-chr2L-16476993-1	chr2L	16476918	16477068	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2029
Merged-chr2L-16491341-1	chr2L	16491266	16491416	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2034
Merged-chr2L-16507805-1	chr2L	16507730	16507880	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2038
Merged-chr2R-7653151-1	chr2R	7653076	7653226	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3643
Merged-chr2R-7773173-1	chr2R	7773098	7773248	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3650
Merged-chr2R-7809510-1	chr2R	7809435	7809585	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3656
Merged-chr2R-7870449-1	chr2R	7870374	7870524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3659
Merged-chr2R-7915479-1	chr2R	7915404	7915554	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3669
Merged-chr2L-3158445-1	chr2L	3158370	3158520	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368c
Merged-chr2R-8088680-1	chr2R	8088605	8088755	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3696
Merged-chr2L-16827078-1	chr2L	16827003	16827153	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2091
Merged-chr2L-16848990-1	chr2L	16848915	16849065	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2094
Merged-chr3L-21725619-1	chr3L	21725544	21725694	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8346a
Merged-chr3L-3165145-1	chr3L	3165070	3165220	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5955b
Merged-chrX-6572500-1	chrX	6572425	6572575	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110b
Merged-chrX-6572661-1	chrX	6572586	6572736	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110c
Merged-chrX-6573365-1	chrX	6573290	6573440	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110g
Merged-chrX-6573795-1	chrX	6573720	6573870	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110j
Merged-chr3L-21767196-1	chr3L	21767121	21767271	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8348b
Merged-chr3R-17314145-1	chr3R	17314070	17314220	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10880b
Merged-chr3L-13221836-1	chr3L	13221761	13221911	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7147d
Merged-chr2L-8960825-2	chr2L	8960718	8960932	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_1151a,Insv_ChIPnexus_peak_1151b
Merged-chr2R-7269648-2	chr2R	7269547	7269750	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_3555a,Insv_ChIPnexus_peak_3555b
Merged-chr3R-22974098-1	chr3R	22974023	22974173	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11521
Merged-chr3R-22977303-1	chr3R	22977228	22977378	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11526
Merged-chr3R-17323816-1	chr3R	17323741	17323891	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10882b
Merged-chr3L-13295102-1	chr3L	13295027	13295177	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7149b
Merged-chr3R-27022485-2	chr3R	27022354	27022617	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_11925a,Insv_ChIPnexus_peak_11925b
Merged-chr3R-23119501-1	chr3R	23119426	23119576	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11549
Merged-chr2L-19433939-1	chr2L	19433864	19434014	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2356b
Merged-chr3R-23138358-1	chr3R	23138283	23138433	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11552
Merged-chr3R-23335955-1	chr3R	23335880	23336030	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11559
Merged-chr2L-8997096-1	chr2L	8997021	8997171	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1155a
Merged-chr3R-23402729-1	chr3R	23402654	23402804	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11564
Merged-chr3R-23477636-1	chr3R	23477561	23477711	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11572
Merged-chr3R-23507780-1	chr3R	23507705	23507855	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11574
Merged-chr3R-23522252-1	chr3R	23522177	23522327	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11576
Merged-chr3R-23529352-1	chr3R	23529277	23529427	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11579
Merged-chr3R-23764252-1	chr3R	23764177	23764327	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11591
Merged-chr3L-10159778-1	chr3L	10159703	10159853	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6754b
Merged-chr2L-14222474-1	chr2L	14222399	14222549	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1801b
Merged-chr2L-3472433-1	chr2L	3472358	3472508	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_400
Merged-chr2L-3479394-1	chr2L	3479319	3479469	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_403
Merged-chr3R-22965991-1	chr3R	22965916	22966066	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11520a
Merged-chr3L-10218649-1	chr3L	10218574	10218724	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6758b
Merged-chr2L-3580721-1	chr2L	3580646	3580796	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_411
Merged-chr2L-3634071-1	chr2L	3633996	3634146	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_419
Merged-chrX-13265229-1	chrX	13265154	13265304	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925a
Merged-chrX-13265535-1	chrX	13265460	13265610	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925b
Merged-chrX-13265705-1	chrX	13265630	13265780	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925d
Merged-chrX-13265874-1	chrX	13265799	13265949	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925e
Merged-chr2R-4010518-1	chr2R	4010443	4010593	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3153b
Merged-chr3L-10239757-2	chr3L	10239633	10239882	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_6759b,Insv_ChIPnexus_peak_6759c
Merged-chr2L-3647396-1	chr2L	3647321	3647471	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_420
Merged-chrX-15214552-1	chrX	15214477	15214627	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14074a
Merged-chrX-13267309-1	chrX	13267234	13267384	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13926b
Merged-chr3R-12803516-1	chr3R	12803441	12803591	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10321a
Merged-chr3R-12804087-2	chr3R	12803979	12804196	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10321c,Insv_ChIPnexus_peak_10321d
Merged-chr2L-3897713-1	chr2L	3897638	3897788	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_452
Merged-chr2R-12621862-1	chr2R	12621787	12621937	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4359a
Merged-chr2L-4078028-1	chr2L	4077953	4078103	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_463
Merged-chr3L-17044014-1	chr3L	17043939	17044089	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7705
Merged-chr3L-4187580-1	chr3L	4187505	4187655	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6104
Merged-chr3L-4227260-1	chr3L	4227185	4227335	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6107
Merged-chr3L-4233929-1	chr3L	4233854	4234004	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6109
Merged-chr3L-17204959-1	chr3L	17204884	17205034	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7712
Merged-chr3L-17238891-1	chr3L	17238816	17238966	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7716
Merged-chr3L-17247321-1	chr3L	17247246	17247396	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7717
Merged-chr3L-4239440-1	chr3L	4239365	4239515	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6112
Merged-chr2L-6498509-1	chr2L	6498434	6498584	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_771a
Merged-chr3L-17346056-1	chr3L	17345981	17346131	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7725
Merged-chr3L-4287023-1	chr3L	4286948	4287098	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6122
Merged-chr2L-4386101-1	chr2L	4386026	4386176	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_499
Merged-chr3L-17372607-1	chr3L	17372532	17372682	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7730
Merged-chr3L-17458992-1	chr3L	17458917	17459067	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7744
Merged-chr3L-17468028-1	chr3L	17467953	17468103	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7745
Merged-chr3L-4403405-1	chr3L	4403330	4403480	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6140
Merged-chr3L-4410425-1	chr3L	4410350	4410500	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6143
Merged-chr3L-4416929-1	chr3L	4416854	4417004	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6144
Merged-chr3L-4469168-1	chr3L	4469093	4469243	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6146
Merged-chr2L-6527167-1	chr2L	6527092	6527242	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_774b
Merged-chr3L-17523185-1	chr3L	17523110	17523260	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7754
Merged-chr2L-5366587-1	chr2L	5366512	5366662	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_615b
Merged-chr3L-4780159-1	chr3L	4780084	4780234	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6167
Merged-chr3L-4805990-1	chr3L	4805915	4806065	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6168
Merged-chr3L-17749284-1	chr3L	17749209	17749359	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7777
Merged-chr3L-4840757-1	chr3L	4840682	4840832	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6172
Merged-chr3L-4853319-1	chr3L	4853244	4853394	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6174
Merged-chr3L-5010155-1	chr3L	5010080	5010230	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6179
Merged-chr2L-6562280-1	chr2L	6562205	6562355	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_777b
Merged-chr3L-5145772-1	chr3L	5145697	5145847	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6189
Merged-chr3L-5335175-1	chr3L	5335100	5335250	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6199
Merged-chr3R-976527-2	chr3R	976413	976642	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_8754b,Insv_ChIPnexus_peak_8754c
Merged-chr3R-10307729-2	chr3R	10307589	10307869	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_9958c,Insv_ChIPnexus_peak_9958d
Merged-chr2R-9807428-1	chr2R	9807353	9807503	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3961a
Merged-chrX-14148863-1	chrX	14148788	14148938	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14005
Merged-chrX-14149673-1	chrX	14149598	14149748	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14007
Merged-chr2R-19091525-2	chr2R	19091385	19091666	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_5154a,Insv_ChIPnexus_peak_5154b
Merged-chrX-14474574-1	chrX	14474499	14474649	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14010
Merged-chr2L-21251945-1	chr2L	21251870	21252020	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2603b
Merged-chrX-14661428-1	chrX	14661353	14661503	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14021
Merged-chrX-14732238-1	chrX	14732163	14732313	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14028
Merged-chrX-11317324-1	chrX	11317249	11317399	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13684a
Merged-chrX-9581950-2	chrX	9581848	9582053	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_13524a,Insv_ChIPnexus_peak_13524b
Merged-chr2R-8833822-1	chr2R	8833747	8833897	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3806a
Merged-chr3L-6806854-1	chr3L	6806779	6806929	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6358b
Merged-chrX-14812749-1	chrX	14812674	14812824	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14034
Merged-chrX-14848108-1	chrX	14848033	14848183	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14037
Merged-chrX-11318111-1	chrX	11318036	11318186	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13685b
Merged-chrX-14902015-1	chrX	14901940	14902090	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14043
Merged-chr2R-9822142-1	chr2R	9822067	9822217	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3968a
Merged-chrX-14975237-1	chrX	14975162	14975312	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14056
Merged-chr2R-9827660-1	chr2R	9827585	9827735	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3969b
Merged-chrX-9588208-1	chrX	9588133	9588283	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13527a
Merged-chr2R-8846324-1	chr2R	8846249	8846399	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3809f
Merged-chrX-15030391-1	chrX	15030316	15030466	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14060
Merged-chrX-15091097-1	chrX	15091022	15091172	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14066
Merged-chrX-15181603-1	chrX	15181528	15181678	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14067
Merged-chr2L-10475825-1	chr2L	10475750	10475900	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1406b
Merged-chrX-15361667-1	chrX	15361592	15361742	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14086
Merged-chr3R-19504217-2	chr3R	19504096	19504339	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_11126b,Insv_ChIPnexus_peak_11126c
Merged-chr2R-8147844-1	chr2R	8147769	8147919	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3701
