#name (cmd = mergePeaks -d 50 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_50_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3L-19074646-1	chr3L	19074621	19074671	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7940b
Merged-chr3L-19074727-1	chr3L	19074702	19074752	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7940c
Merged-chr3R-3931097-1	chr3R	3931072	3931122	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9134b
Merged-chr3R-5046150-1	chr3R	5046125	5046175	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9295a
Merged-chr3L-9961533-1	chr3L	9961508	9961558	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6744a
Merged-chr3L-19131364-1	chr3L	19131339	19131389	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7947a
Merged-chr3L-19133549-1	chr3L	19133524	19133574	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7948a
Merged-chr3L-19133632-1	chr3L	19133607	19133657	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7948b
Merged-chr2R-12474414-1	chr2R	12474389	12474439	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4343a
Merged-chr2L-2798112-1	chr2L	2798087	2798137	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_301
Merged-chr2L-2800698-1	chr2L	2800673	2800723	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_304
Merged-chr2L-2808132-1	chr2L	2808107	2808157	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_306
Merged-chr2R-3953027-1	chr2R	3953002	3953052	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3142a
Merged-chr2R-3953115-1	chr2R	3953090	3953140	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3142b
Merged-chr3L-20302977-1	chr3L	20302952	20303002	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8098b
Merged-chr3L-20303034-1	chr3L	20303009	20303059	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8098c
Merged-chr3L-20303095-1	chr3L	20303070	20303120	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8098d
Merged-chr2L-2856081-1	chr2L	2856056	2856106	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_312
Merged-chrX-4260357-1	chrX	4260332	4260382	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12874a
Merged-chr2L-167079-1	chr2L	167054	167104	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_31d
Merged-chrX-4260437-1	chrX	4260412	4260462	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12874b
Merged-chr2L-2886207-1	chr2L	2886182	2886232	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_323
Merged-chrX-4305423-1	chrX	4305398	4305448	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12875a
Merged-chr2L-2957239-1	chr2L	2957214	2957264	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_336
Merged-chr2R-12482328-1	chr2R	12482303	12482353	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4347a
Merged-chr2R-12482390-1	chr2R	12482365	12482415	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4347b
Merged-chr2L-2999961-1	chr2L	2999936	2999986	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_348
Merged-chr2L-3029233-1	chr2L	3029208	3029258	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_353
Merged-chr3R-12786213-1	chr3R	12786188	12786238	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10314b
Merged-chr2L-3095079-1	chr2L	3095054	3095104	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_363
Merged-chr2L-3108463-1	chr2L	3108438	3108488	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_364
Merged-chr2L-3144910-1	chr2L	3144885	3144935	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_366
Merged-chr3L-3417926-1	chr3L	3417901	3417951	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6000
Merged-chr3L-3457122-1	chr3L	3457097	3457147	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6005
Merged-chr3L-16463314-1	chr3L	16463289	16463339	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7613
Merged-chr3L-16476712-1	chr3L	16476687	16476737	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7615
Merged-chr3L-16477299-1	chr3L	16477274	16477324	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7616
Merged-chr3L-16487048-1	chr3L	16487023	16487073	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7619
Merged-chr3L-16489758-1	chr3L	16489733	16489783	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7621
Merged-chr3L-16556623-1	chr3L	16556598	16556648	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7622
Merged-chr2L-5270371-1	chr2L	5270346	5270396	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601a
Merged-chr2L-5270474-1	chr2L	5270449	5270499	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601b
Merged-chr2L-5270983-1	chr2L	5270958	5271008	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601d
Merged-chr2L-5271144-1	chr2L	5271119	5271169	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601e
Merged-chr2L-5271392-1	chr2L	5271367	5271417	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601f
Merged-chr3L-3616521-1	chr3L	3616496	3616546	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6022
Merged-chr3R-12795434-1	chr3R	12795409	12795459	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10317b
Merged-chr3R-12795499-1	chr3R	12795474	12795524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10317c
Merged-chr2L-3470038-1	chr2L	3470013	3470063	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_399
Merged-chr3L-16584065-1	chr3L	16584040	16584090	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7632
Merged-chr3L-3643096-1	chr3L	3643071	3643121	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6030
Merged-chr3L-3652160-1	chr3L	3652135	3652185	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6032
Merged-chr3L-3678577-1	chr3L	3678552	3678602	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6038
Merged-chr3L-16634811-1	chr3L	16634786	16634836	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7641
Merged-chr3L-16655202-1	chr3L	16655177	16655227	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7644
Merged-chr3L-16661952-1	chr3L	16661927	16661977	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7647
Merged-chr3L-16666686-1	chr3L	16666661	16666711	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7648
Merged-chr3L-3768012-1	chr3L	3767987	3768037	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6046
Merged-chr3R-12799277-1	chr3R	12799252	12799302	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10319a
Merged-chr3R-12799329-1	chr3R	12799304	12799354	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10319b
Merged-chr3L-3789333-1	chr3L	3789308	3789358	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6050
Merged-chr3L-16739572-1	chr3L	16739547	16739597	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7660
Merged-chr3L-16749106-1	chr3L	16749081	16749131	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7663
Merged-chr3L-16763156-1	chr3L	16763131	16763181	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7667
Merged-chr3L-16764050-1	chr3L	16764025	16764075	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7668
Merged-chr3L-16776097-1	chr3L	16776072	16776122	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7671
Merged-chr3L-16859858-1	chr3L	16859833	16859883	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7685
Merged-chr3L-16868779-1	chr3L	16868754	16868804	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7686
Merged-chr3L-4092922-1	chr3L	4092897	4092947	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6081
Merged-chr3L-4108160-1	chr3L	4108135	4108185	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6085
Merged-chr3L-16948468-1	chr3L	16948443	16948493	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7691
Merged-chr3L-16968030-1	chr3L	16968005	16968055	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7692
Merged-chr3L-16968925-1	chr3L	16968900	16968950	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7693
Merged-chr3L-17009638-1	chr3L	17009613	17009663	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7698
Merged-chr3L-4166753-1	chr3L	4166728	4166778	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6098
Merged-chr3L-16044235-1	chr3L	16044210	16044260	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7544b
Merged-chr3L-6646207-1	chr3L	6646182	6646232	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343b
Merged-chr3L-6646310-1	chr3L	6646285	6646335	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343c
Merged-chr3L-6646405-1	chr3L	6646380	6646430	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343d
Merged-chrX-11262199-1	chrX	11262174	11262224	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13671b
Merged-chr3L-6696711-1	chr3L	6696686	6696736	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6345b
Merged-chr2L-22732712-1	chr2L	22732687	22732737	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2752a
Merged-chr2L-22732789-1	chr2L	22732764	22732814	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2752b
Merged-chr3R-20412499-1	chr3R	20412474	20412524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11270b
Merged-chrU-2903210-1	chrU	2903185	2903235	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12312b
Merged-chr3R-20414726-1	chr3R	20414701	20414751	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11271a
Merged-chr2L-12012024-1	chr2L	12011999	12012049	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1553a
Merged-chr3R-20456016-1	chr3R	20455991	20456041	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274b
Merged-chr3R-20456515-1	chr3R	20456490	20456540	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274c
Merged-chrU-3282605-1	chrU	3282580	3282630	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12317b
Merged-chrU-3282684-1	chrU	3282659	3282709	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12317c
Merged-chr3R-19364706-1	chr3R	19364681	19364731	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11116a
Merged-chr3R-19364829-1	chr3R	19364804	19364854	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11116b
Merged-chr2R-7506586-1	chr2R	7506561	7506611	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3602
Merged-chr2R-7515717-1	chr2R	7515692	7515742	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3604
Merged-chr2L-16350291-1	chr2L	16350266	16350316	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2006
Merged-chr2L-16365087-1	chr2L	16365062	16365112	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2012
Merged-chr2L-16374475-1	chr2L	16374450	16374500	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2015
Merged-chrX-18831890-1	chrX	18831865	18831915	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14558a
Merged-chr2L-16415723-1	chr2L	16415698	16415748	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2016
Merged-chr2R-7597847-1	chr2R	7597822	7597872	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3628
Merged-chr2L-16438724-1	chr2L	16438699	16438749	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2023
Merged-chr2L-16476993-1	chr2L	16476968	16477018	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2029
Merged-chr2L-16491341-1	chr2L	16491316	16491366	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2034
Merged-chr2L-16507805-1	chr2L	16507780	16507830	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2038
Merged-chr2R-7653151-1	chr2R	7653126	7653176	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3643
Merged-chr2R-7653430-1	chr2R	7653405	7653455	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3644
Merged-chr2R-7773173-1	chr2R	7773148	7773198	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3650
Merged-chr2R-7809510-1	chr2R	7809485	7809535	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3656
Merged-chr2R-7870449-1	chr2R	7870424	7870474	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3659
Merged-chr2R-7915479-1	chr2R	7915454	7915504	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3669
Merged-chr2L-3158445-1	chr2L	3158420	3158470	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368c
Merged-chr2L-3158988-1	chr2L	3158963	3159013	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368e
Merged-chr2L-3159105-1	chr2L	3159080	3159130	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368f
Merged-chr2R-8088680-1	chr2R	8088655	8088705	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3696
Merged-chr2L-16827078-1	chr2L	16827053	16827103	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2091
Merged-chr2L-16848990-1	chr2L	16848965	16849015	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2094
Merged-chr3L-21725619-1	chr3L	21725594	21725644	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8346a
Merged-chr3L-3165145-1	chr3L	3165120	3165170	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5955b
Merged-chrX-6572500-1	chrX	6572475	6572525	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110b
Merged-chrX-6572661-1	chrX	6572636	6572686	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110c
Merged-chrX-6573365-1	chrX	6573340	6573390	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110g
Merged-chrX-6573795-1	chrX	6573770	6573820	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110j
Merged-chr3L-21767196-1	chr3L	21767171	21767221	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8348b
Merged-chr3R-17314145-1	chr3R	17314120	17314170	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10880b
Merged-chr3L-13221836-1	chr3L	13221811	13221861	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7147d
Merged-chr2L-8960793-1	chr2L	8960768	8960818	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1151a
Merged-chr2L-8960857-1	chr2L	8960832	8960882	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1151b
Merged-chr2R-7269622-1	chr2R	7269597	7269647	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3555a
Merged-chr2R-7269675-1	chr2R	7269650	7269700	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3555b
Merged-chr3R-22974098-1	chr3R	22974073	22974123	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11521
Merged-chr3R-22977303-1	chr3R	22977278	22977328	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11526
Merged-chr3R-17323816-1	chr3R	17323791	17323841	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10882b
Merged-chr3L-13295102-1	chr3L	13295077	13295127	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7149b
Merged-chr2L-19426645-1	chr2L	19426620	19426670	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2354c
Merged-chr3R-27022429-1	chr3R	27022404	27022454	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11925a
Merged-chr3R-27022542-1	chr3R	27022517	27022567	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11925b
Merged-chr3R-23119501-1	chr3R	23119476	23119526	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11549
Merged-chrX-7805927-1	chrX	7805902	7805952	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13276a
Merged-chr2L-19433939-1	chr2L	19433914	19433964	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2356b
Merged-chr3R-23138358-1	chr3R	23138333	23138383	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11552
Merged-chr3R-23335955-1	chr3R	23335930	23335980	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11559
Merged-chr2L-8997096-1	chr2L	8997071	8997121	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1155a
Merged-chr3R-23402729-1	chr3R	23402704	23402754	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11564
Merged-chr3R-23477636-1	chr3R	23477611	23477661	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11572
Merged-chr3R-23507780-1	chr3R	23507755	23507805	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11574
Merged-chr3R-23522252-1	chr3R	23522227	23522277	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11576
Merged-chr3R-23529352-1	chr3R	23529327	23529377	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11579
Merged-chr3R-16369355-1	chr3R	16369330	16369380	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10728d
Merged-chr3R-23764252-1	chr3R	23764227	23764277	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11591
Merged-chr3L-10159778-1	chr3L	10159753	10159803	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6754b
Merged-chrX-4321111-1	chrX	4321086	4321136	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12880b
Merged-chr2L-14222474-1	chr2L	14222449	14222499	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1801b
Merged-chr2L-3472433-1	chr2L	3472408	3472458	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_400
Merged-chr2L-3479394-1	chr2L	3479369	3479419	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_403
Merged-chr3R-22965991-1	chr3R	22965966	22966016	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11520a
Merged-chr3L-10218649-1	chr3L	10218624	10218674	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6758b
Merged-chr2L-3580721-1	chr2L	3580696	3580746	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_411
Merged-chr2L-3634071-1	chr2L	3634046	3634096	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_419
Merged-chrX-13265229-1	chrX	13265204	13265254	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925a
Merged-chrX-13265535-1	chrX	13265510	13265560	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925b
Merged-chrX-13265705-1	chrX	13265680	13265730	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925d
Merged-chrX-13265874-1	chrX	13265849	13265899	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13925e
Merged-chr2R-4010518-1	chr2R	4010493	4010543	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3153b
Merged-chr3L-10239708-1	chr3L	10239683	10239733	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6759b
Merged-chr3L-10239807-1	chr3L	10239782	10239832	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6759c
Merged-chr2L-3647396-1	chr2L	3647371	3647421	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_420
Merged-chrX-15214552-1	chrX	15214527	15214577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14074a
Merged-chrX-13267309-1	chrX	13267284	13267334	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13926b
Merged-chr3R-12803516-1	chr3R	12803491	12803541	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10321a
Merged-chr3R-12803771-1	chr3R	12803746	12803796	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10321b
Merged-chr3R-12804054-1	chr3R	12804029	12804079	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10321c
Merged-chr3R-12804121-1	chr3R	12804096	12804146	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10321d
Merged-chr2L-3867634-1	chr2L	3867609	3867659	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_449
Merged-chr2L-3897713-1	chr2L	3897688	3897738	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_452
Merged-chr2R-12621862-1	chr2R	12621837	12621887	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4359a
Merged-chr2L-4078028-1	chr2L	4078003	4078053	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_463
Merged-chr3L-17044014-1	chr3L	17043989	17044039	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7705
