#name (cmd = mergePeaks -d 10 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_10_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3R-26772428-1	chr3R	26772423	26772433	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11915c
Merged-chrX-7642452-1	chrX	7642447	7642457	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13265c
Merged-chrX-7642588-1	chrX	7642583	7642593	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13265d
Merged-chr2L-8936627-1	chr2L	8936622	8936632	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1143a
Merged-chr2L-8936758-1	chr2L	8936753	8936763	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1143b
Merged-chr2R-7246266-1	chr2R	7246261	7246271	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3547b
Merged-chr2R-7246578-1	chr2R	7246573	7246583	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3547d
Merged-chr3L-4167276-1	chr3L	4167271	4167281	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6099a
Merged-chr3R-21843452-1	chr3R	21843447	21843457	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11446
Merged-chr3R-16117902-1	chr3R	16117897	16117907	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10714b
Merged-chrX-7737149-1	chrX	7737144	7737154	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13266a
Merged-chr2L-8938129-1	chr2L	8938124	8938134	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1144d
Merged-chr3R-21863798-1	chr3R	21863793	21863803	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11455
Merged-chr3R-21867391-1	chr3R	21867386	21867396	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11459
Merged-chr3R-21878486-1	chr3R	21878481	21878491	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11461
Merged-chr3R-21883990-1	chr3R	21883985	21883995	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11463
Merged-chr3R-21904673-1	chr3R	21904668	21904678	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11465
Merged-chr3R-22239591-1	chr3R	22239586	22239596	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11469
Merged-chr3R-22392652-1	chr3R	22392647	22392657	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11476
Merged-chr3R-16134632-1	chr3R	16134627	16134637	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10717a
Merged-chrX-15654727-1	chrX	15654722	15654732	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14145b
Merged-chr3R-22624799-1	chr3R	22624794	22624804	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11485
Merged-chr3R-16135000-1	chr3R	16134995	16135005	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10718a
Merged-chr3RHet-1955794-1	chr3RHet	1955789	1955799	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12068b
Merged-chr3R-16135400-1	chr3R	16135395	16135405	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10718d
Merged-chr3R-22720684-1	chr3R	22720679	22720689	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11497
Merged-chr3R-22729343-1	chr3R	22729338	22729348	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11498
Merged-chr3R-17313692-1	chr3R	17313687	17313697	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10879b
Merged-chrX-15656779-1	chrX	15656774	15656784	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14147a
Merged-chrX-15657107-1	chrX	15657102	15657112	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14147c
Merged-chr2L-8952462-1	chr2L	8952457	8952467	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1149d
Merged-chr2L-8952635-1	chr2L	8952630	8952640	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1149e
Merged-chr2L-8952968-1	chr2L	8952963	8952973	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1149f
Merged-chr3L-19074394-1	chr3L	19074389	19074399	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7940a
Merged-chr3L-19074646-1	chr3L	19074641	19074651	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7940b
Merged-chr3L-19074727-1	chr3L	19074722	19074732	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7940c
Merged-chr3R-3931097-1	chr3R	3931092	3931102	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9134b
Merged-chr3R-5046150-1	chr3R	5046145	5046155	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9295a
Merged-chrX-13171829-1	chrX	13171824	13171834	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13910e
Merged-chr3L-178371-1	chr3L	178366	178376	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5542b
Merged-chr3L-9961533-1	chr3L	9961528	9961538	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6744a
Merged-chr3L-20295175-1	chr3L	20295170	20295180	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8094a
Merged-chr3L-20295228-1	chr3L	20295223	20295233	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8094b
Merged-chr3L-19131364-1	chr3L	19131359	19131369	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7947a
Merged-chr3L-19133549-1	chr3L	19133544	19133554	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7948a
Merged-chr3L-19133632-1	chr3L	19133627	19133637	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7948b
Merged-chrX-13178750-1	chrX	13178745	13178755	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13913c
Merged-chr2R-12474414-1	chr2R	12474409	12474419	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4343a
Merged-chr2L-2798112-1	chr2L	2798107	2798117	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_301
Merged-chr2L-2800698-1	chr2L	2800693	2800703	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_304
Merged-chr2L-2808132-1	chr2L	2808127	2808137	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_306
Merged-chr2R-3953027-1	chr2R	3953022	3953032	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3142a
Merged-chr2R-3953115-1	chr2R	3953110	3953120	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3142b
Merged-chr2R-3953364-1	chr2R	3953359	3953369	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3142c
Merged-chr3L-20302977-1	chr3L	20302972	20302982	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8098b
Merged-chr3L-20303034-1	chr3L	20303029	20303039	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8098c
Merged-chr3L-20303095-1	chr3L	20303090	20303100	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8098d
Merged-chr2L-2856081-1	chr2L	2856076	2856086	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_312
Merged-chr2R-3954174-1	chr2R	3954169	3954179	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3143b
Merged-chrX-4260357-1	chrX	4260352	4260362	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12874a
Merged-chr2L-167079-1	chr2L	167074	167084	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_31d
Merged-chrX-4260437-1	chrX	4260432	4260442	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12874b
Merged-chr2L-2886207-1	chr2L	2886202	2886212	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_323
Merged-chrX-4305423-1	chrX	4305418	4305428	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12875a
Merged-chr2L-2957239-1	chr2L	2957234	2957244	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_336
Merged-chr2R-12482328-1	chr2R	12482323	12482333	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4347a
Merged-chr2R-12482390-1	chr2R	12482385	12482395	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4347b
Merged-chr2L-2999961-1	chr2L	2999956	2999966	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_348
Merged-chr2L-3029233-1	chr2L	3029228	3029238	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_353
Merged-chr2L-3030491-1	chr2L	3030486	3030496	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_354
Merged-chr3R-12786213-1	chr3R	12786208	12786218	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10314b
Merged-chr2L-3095079-1	chr2L	3095074	3095084	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_363
Merged-chr2L-3108463-1	chr2L	3108458	3108468	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_364
Merged-chr2L-3144910-1	chr2L	3144905	3144915	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_366
Merged-chr3L-3417926-1	chr3L	3417921	3417931	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6000
Merged-chr3L-3457122-1	chr3L	3457117	3457127	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6005
Merged-chr2L-6455186-1	chr2L	6455181	6455191	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_760a
Merged-chr3L-16463314-1	chr3L	16463309	16463319	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7613
Merged-chr3L-16476712-1	chr3L	16476707	16476717	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7615
Merged-chr3L-16477299-1	chr3L	16477294	16477304	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7616
Merged-chr3L-16487048-1	chr3L	16487043	16487053	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7619
Merged-chr3L-16489758-1	chr3L	16489753	16489763	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7621
Merged-chr3L-16556623-1	chr3L	16556618	16556628	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7622
Merged-chr2L-5270371-1	chr2L	5270366	5270376	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601a
Merged-chr2L-5270474-1	chr2L	5270469	5270479	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601b
Merged-chr2L-5270983-1	chr2L	5270978	5270988	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601d
Merged-chr2L-5271144-1	chr2L	5271139	5271149	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601e
Merged-chr2L-5271392-1	chr2L	5271387	5271397	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_601f
Merged-chr3L-3616521-1	chr3L	3616516	3616526	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6022
Merged-chr3R-12795434-1	chr3R	12795429	12795439	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10317b
Merged-chr3R-12795499-1	chr3R	12795494	12795504	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10317c
Merged-chr2L-3470038-1	chr2L	3470033	3470043	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_399
Merged-chr3L-16584065-1	chr3L	16584060	16584070	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7632
Merged-chr3L-3643096-1	chr3L	3643091	3643101	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6030
Merged-chr3L-3652160-1	chr3L	3652155	3652165	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6032
Merged-chr3L-3678577-1	chr3L	3678572	3678582	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6038
Merged-chr3L-16634811-1	chr3L	16634806	16634816	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7641
Merged-chr3L-16655202-1	chr3L	16655197	16655207	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7644
Merged-chr3L-16661952-1	chr3L	16661947	16661957	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7647
Merged-chr3L-16666686-1	chr3L	16666681	16666691	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7648
Merged-chr3L-16670565-1	chr3L	16670560	16670570	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7649
Merged-chr3L-3768012-1	chr3L	3768007	3768017	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6046
Merged-chr3R-12799277-1	chr3R	12799272	12799282	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10319a
Merged-chr3R-12799329-1	chr3R	12799324	12799334	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10319b
Merged-chr3L-16688483-1	chr3L	16688478	16688488	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7650
Merged-chr3L-3789333-1	chr3L	3789328	3789338	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6050
Merged-chr3L-16739572-1	chr3L	16739567	16739577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7660
Merged-chr3L-16749106-1	chr3L	16749101	16749111	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7663
Merged-chr3L-16763156-1	chr3L	16763151	16763161	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7667
Merged-chr3L-16764050-1	chr3L	16764045	16764055	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7668
Merged-chr2L-5293474-1	chr2L	5293469	5293479	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_605b
Merged-chr3L-16776097-1	chr3L	16776092	16776102	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7671
Merged-chr3L-16859858-1	chr3L	16859853	16859863	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7685
Merged-chr3L-16868779-1	chr3L	16868774	16868784	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7686
Merged-chr3L-4092922-1	chr3L	4092917	4092927	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6081
Merged-chr3L-4108160-1	chr3L	4108155	4108165	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6085
Merged-chr3L-16948468-1	chr3L	16948463	16948473	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7691
Merged-chr3L-16968030-1	chr3L	16968025	16968035	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7692
Merged-chr3L-16968925-1	chr3L	16968920	16968930	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7693
Merged-chr3L-17009638-1	chr3L	17009633	17009643	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7698
Merged-chr3L-4166753-1	chr3L	4166748	4166758	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6098
Merged-chr3L-16044235-1	chr3L	16044230	16044240	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7544b
Merged-chr3L-6646207-1	chr3L	6646202	6646212	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343b
Merged-chr3L-6646310-1	chr3L	6646305	6646315	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343c
Merged-chr3L-6646405-1	chr3L	6646400	6646410	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6343d
Merged-chrX-11262199-1	chrX	11262194	11262204	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13671b
Merged-chr3L-6696711-1	chr3L	6696706	6696716	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6345b
Merged-chr2L-22732712-1	chr2L	22732707	22732717	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2752a
Merged-chr2L-22732789-1	chr2L	22732784	22732794	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2752b
Merged-chr3L-6735101-1	chr3L	6735096	6735106	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6346a
Merged-chr3R-20412499-1	chr3R	20412494	20412504	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11270b
Merged-chrU-2903210-1	chrU	2903205	2903215	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12312b
Merged-chr3R-20414726-1	chr3R	20414721	20414731	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11271a
Merged-chr2L-12012024-1	chr2L	12012019	12012029	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1553a
Merged-chr3R-11171259-1	chr3R	11171254	11171264	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10071a
Merged-chr3R-20456016-1	chr3R	20456011	20456021	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274b
Merged-chr3R-20456515-1	chr3R	20456510	20456520	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11274c
Merged-chr3R-20475757-1	chr3R	20475752	20475762	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11275a
Merged-chrU-3282605-1	chrU	3282600	3282610	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12317b
Merged-chrU-3282684-1	chrU	3282679	3282689	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12317c
Merged-chr3R-19364706-1	chr3R	19364701	19364711	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11116a
Merged-chr3R-19364829-1	chr3R	19364824	19364834	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11116b
Merged-chr2R-7506586-1	chr2R	7506581	7506591	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3602
Merged-chr2R-7515717-1	chr2R	7515712	7515722	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3604
Merged-chr2L-16350291-1	chr2L	16350286	16350296	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2006
Merged-chr2L-16365087-1	chr2L	16365082	16365092	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2012
Merged-chr2L-16374475-1	chr2L	16374470	16374480	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2015
Merged-chrX-18831890-1	chrX	18831885	18831895	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14558a
Merged-chr2L-16415723-1	chr2L	16415718	16415728	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2016
Merged-chr2R-7597847-1	chr2R	7597842	7597852	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3628
Merged-chr2L-16438724-1	chr2L	16438719	16438729	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2023
Merged-chr2L-16476993-1	chr2L	16476988	16476998	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2029
Merged-chr2R-7634706-1	chr2R	7634701	7634711	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3637
Merged-chr2L-16491341-1	chr2L	16491336	16491346	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2034
Merged-chr2L-16507805-1	chr2L	16507800	16507810	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2038
Merged-chr2R-7653151-1	chr2R	7653146	7653156	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3643
Merged-chr2R-7653430-1	chr2R	7653425	7653435	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3644
Merged-chr2L-16588699-1	chr2L	16588694	16588704	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2047
Merged-chr2R-7773173-1	chr2R	7773168	7773178	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3650
Merged-chr2R-7809510-1	chr2R	7809505	7809515	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3656
Merged-chr2R-7870449-1	chr2R	7870444	7870454	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3659
Merged-chr2L-1669751-1	chr2L	1669746	1669756	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_205a
Merged-chr2R-7915479-1	chr2R	7915474	7915484	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3669
Merged-chr2L-1669989-1	chr2L	1669984	1669994	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_205b
Merged-chr2L-16720645-1	chr2L	16720640	16720650	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2072
Merged-chr2L-3158445-1	chr2L	3158440	3158450	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368c
Merged-chr2L-3158988-1	chr2L	3158983	3158993	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368e
Merged-chr2L-3159105-1	chr2L	3159100	3159110	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368f
Merged-chr2L-3159229-1	chr2L	3159224	3159234	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368g
Merged-chr2L-3159355-1	chr2L	3159350	3159360	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_368h
Merged-chr2R-8088680-1	chr2R	8088675	8088685	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3696
Merged-chr2R-8114159-1	chr2R	8114154	8114164	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3698
Merged-chr2L-16827078-1	chr2L	16827073	16827083	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2091
Merged-chr2L-16848990-1	chr2L	16848985	16848995	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2094
Merged-chr3L-21725619-1	chr3L	21725614	21725624	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8346a
Merged-chr3L-3165145-1	chr3L	3165140	3165150	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5955b
Merged-chrX-6572500-1	chrX	6572495	6572505	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110b
Merged-chrX-6572661-1	chrX	6572656	6572666	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13110c
