#name (cmd = mergePeaks -d given wtInsv__insvInsv wtElba3__elba3Elba3 wtElba2__elba2Elba2 wtElba1__elba1Elba1 -venn merge_major_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	wtInsv__insvInsv	wtElba3__elba3Elba3	wtElba2__elba2Elba2	wtElba1__elba1Elba1
Merged-chr3LHet-210685-1	chr3LHet	210541	210829	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1020	
Merged-chr3R-284381-1	chr3R	284281	284481	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1032	
Merged-chr3R-941145-1	chr3R	941046	941245	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1040	
Merged-chr3R-1393497-1	chr3R	1393383	1393612	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1052	
Merged-chr3R-1487525-1	chr3R	1487426	1487625	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1060	
Merged-chr2L-8823509-1	chr2L	8823368	8823651	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_117	
Merged-chr2L-12149335-1	chr2L	12149236	12149435	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_190	
Merged-chr3R-4571747-1	chr3R	4571632	4571863	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1101	
Merged-chr3R-4883549-1	chr3R	4883403	4883696	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1108	
Merged-chr3R-6180173-1	chr3R	6180026	6180320	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1132	
Merged-chr3R-6640217-1	chr3R	6640030	6640404	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1138	
Merged-chr2L-13820138-1	chr2L	13819991	13820286	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_210	
Merged-chr2L-15977253-1	chr2L	15977154	15977353	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_231	
Merged-chr2L-16422850-1	chr2L	16422739	16422961	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_239	
Merged-chr2L-16859334-1	chr2L	16859217	16859451	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_245	
Merged-chr2L-18473612-1	chr2L	18473502	18473723	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_251	
Merged-chr3R-11259518-1	chr3R	11259419	11259618	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1210	
Merged-chr3R-14069705-1	chr3R	14069603	14069808	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1256	
Merged-chr3R-15709499-1	chr3R	15709394	15709604	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1273	
Merged-chr2R-2637702-1	chr2R	2637527	2637877	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_338	
Merged-chr2R-4132787-1	chr2R	4132629	4132946	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_366	
Merged-chr2R-4453006-1	chr2R	4452906	4453106	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_367	
Merged-chr3R-17120881-1	chr3R	17120752	17121010	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1305	
Merged-chr3R-20595799-1	chr3R	20595682	20595916	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1346	
Merged-chr3R-24467464-1	chr3R	24467365	24467564	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1404	
Merged-chr3R-25062950-1	chr3R	25062813	25063088	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1415	
Merged-chr4-1289381-1	chr4	1289239	1289523	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1464	
Merged-chrU-4621832-1	chrU	4621611	4622054	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1466	
Merged-chrU-5288597-1	chrU	5288487	5288707	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1467	
Merged-chrU-5289163-1	chrU	5289026	5289301	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1468	
Merged-chrU-5292700-1	chrU	5292585	5292815	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1471	
Merged-chrU-5293830-1	chrU	5293580	5294080	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1473	
Merged-chrU-5294653-1	chrU	5294536	5294771	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1474	
Merged-chrU-5295595-1	chrU	5295349	5295841	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1475	
Merged-chrU-5297431-1	chrU	5297244	5297619	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1476	
Merged-chrU-8722381-1	chrU	8722282	8722481	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1479	
Merged-chrU-9450865-1	chrU	9450763	9450967	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1480	
Merged-chrU-9684282-1	chrU	9684174	9684391	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1481	
Merged-chrU-9795802-1	chrU	9795682	9795922	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1482	
Merged-chr2R-14506975-1	chr2R	14506831	14507119	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_544	
Merged-chr2R-14519230-1	chr2R	14519127	14519334	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_546	
Merged-chr2R-14699708-1	chr2R	14699602	14699814	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_552	
Merged-chr2R-15881201-1	chr2R	15881034	15881368	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_567	
Merged-chr2R-16481944-1	chr2R	16481829	16482059	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_574	
Merged-chr2R-16530008-1	chr2R	16529894	16530122	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_577	
Merged-chr2R-19686194-1	chr2R	19686063	19686325	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_629	
Merged-chr2R-20644439-1	chr2R	20644328	20644550	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_649	
Merged-chr2R-21094157-1	chr2R	21094052	21094262	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_652	
Merged-chr2R-21144372-1	chr2R	21144264	21144481	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_653	
Merged-chrX-13113999-1	chrX	13113878	13114120	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_1627	
Merged-chr3L-3420395-1	chr3L	3420275	3420515	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_718	
Merged-chr3L-3878980-1	chr3L	3878838	3879123	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_726	
Merged-chr3L-7624668-1	chr3L	7624551	7624785	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_769	
Merged-chr3L-8071408-1	chr3L	8071305	8071512	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_771	
Merged-chr3L-8452024-1	chr3L	8451915	8452134	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_780	
Merged-chr3L-10247356-1	chr3L	10247255	10247457	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_811	
Merged-chr3L-11219281-1	chr3L	11219170	11219393	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_825	
Merged-chr3L-11229010-1	chr3L	11228848	11229172	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_826	
Merged-chr3L-14138663-1	chr3L	14138564	14138763	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_867	
Merged-chr3L-14159715-1	chr3L	14159578	14159853	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_868	
Merged-chr3L-14516256-1	chr3L	14516106	14516407	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_875	
Merged-chr3L-15163035-1	chr3L	15162893	15163178	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_899	
Merged-chr3L-19639559-1	chr3L	19639430	19639688	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_963	
Merged-chr2L-2196844-1	chr2L	2196739	2196949	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_28	
Merged-chr2L-5988440-1	chr2L	5988332	5988548	+	0.000000	wtElba2__elba2Elba2	1			diff__wtElba2_q20__elba2Elba2_q20_peak_77	
Merged-chr2L-8832667-2	chr2L	8832535	8832822	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_118	diff__wtElba1_q20__elba1Elba1_q20_peak_296
Merged-chr2L-18872965-2	chr2L	18872851	18873081	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_257	diff__wtElba1_q20__elba1Elba1_q20_peak_579
Merged-chr2L-21040930-2	chr2L	21040746	21041089	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_286	diff__wtElba1_q20__elba1Elba1_q20_peak_642
Merged-chr2R-1071774-2	chr2R	1071552	1071929	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_317	diff__wtElba1_q20__elba1Elba1_q20_peak_716
Merged-chr3R-22684826-2	chr3R	22684646	22684965	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_1382	diff__wtElba1_q20__elba1Elba1_q20_peak_3013
Merged-chr2R-11627593-2	chr2R	11627450	11627765	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_493	diff__wtElba1_q20__elba1Elba1_q20_peak_1126
Merged-chr2R-17101904-2	chr2R	17101766	17102031	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_590	diff__wtElba1_q20__elba1Elba1_q20_peak_1309
Merged-chr2R-19428642-2	chr2R	19428420	19428789	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_616	diff__wtElba1_q20__elba1Elba1_q20_peak_1362
Merged-chr2R-19543508-2	chr2R	19543308	19543683	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_626	diff__wtElba1_q20__elba1Elba1_q20_peak_1373
Merged-chr2RHet-3180140-2	chr2RHet	3180011	3180264	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_658	diff__wtElba1_q20__elba1Elba1_q20_peak_1446
Merged-chr3L-717286-2	chr3L	717052	717511	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_673	diff__wtElba1_q20__elba1Elba1_q20_peak_1475
Merged-chrX-17484710-2	chrX	17484500	17484876	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_1682	diff__wtElba1_q20__elba1Elba1_q20_peak_3705
Merged-chr3L-14293747-2	chr3L	14293625	14293867	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_871	diff__wtElba1_q20__elba1Elba1_q20_peak_1889
Merged-chr3L-14954625-2	chr3L	14954425	14954861	+	0.000000	wtElba2__elba2Elba2|wtElba1__elba1Elba1	2			diff__wtElba2_q20__elba2Elba2_q20_peak_889	diff__wtElba1_q20__elba1Elba1_q20_peak_1917
Merged-chrX-7628976-1	chrX	7628766	7629187	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_6511a		
Merged-chr3L-2116559-1	chr3L	2116395	2116723	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_2921a		
Merged-chr2R-8523437-1	chr2R	8523100	8523774	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_1882b		
Merged-chr2R-6726111-2	chr2R	6725791	6726431	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1723a,diff__wtElba3_q20__elba3Elba3_q20_peak_1723b		
Merged-chr3L-20802126-2	chr3L	20801740	20802512	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4116a,diff__wtElba3_q20__elba3Elba3_q20_peak_4116b		
Merged-chr3L-2372142-3	chr3L	2371708	2372576	+	0.000000	wtElba3__elba3Elba3	3		diff__wtElba3_q20__elba3Elba3_q20_peak_2927a,diff__wtElba3_q20__elba3Elba3_q20_peak_2927b,diff__wtElba3_q20__elba3Elba3_q20_peak_2927c		
Merged-chr3L-2373845-2	chr3L	2373487	2374204	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_2928a,diff__wtElba3_q20__elba3Elba3_q20_peak_2928b		
Merged-chr2L-12056131-3	chr2L	12055691	12056572	+	0.000000	wtElba3__elba3Elba3	3		diff__wtElba3_q20__elba3Elba3_q20_peak_809a,diff__wtElba3_q20__elba3Elba3_q20_peak_809b,diff__wtElba3_q20__elba3Elba3_q20_peak_809c		
Merged-chr2L-11989927-1	chr2L	11989774	11990081	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_801		
Merged-chr2L-12038518-1	chr2L	12038380	12038656	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_807		
Merged-chr2L-12048863-1	chr2L	12048684	12049043	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_808		
Merged-chr2L-12093819-1	chr2L	12093640	12093999	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_812		
Merged-chr2L-12095036-1	chr2L	12094816	12095257	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_813		
Merged-chr2L-12097917-1	chr2L	12097701	12098134	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_815		
Merged-chr2L-12109072-1	chr2L	12108899	12109246	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_817		
Merged-chr2L-12366229-1	chr2L	12366037	12366422	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_823		
Merged-chr2L-12369648-1	chr2L	12369509	12369788	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_824		
Merged-chr2L-12466784-1	chr2L	12466682	12466887	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_828		
Merged-chr2L-12473784-1	chr2L	12473677	12473891	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_829		
Merged-chr2L-12508190-1	chr2L	12508038	12508342	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_832		
Merged-chr2L-12529859-1	chr2L	12529677	12530042	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_836		
Merged-chr2L-12540444-1	chr2L	12540326	12540563	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_837		
Merged-chr2L-12543375-1	chr2L	12542972	12543779	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_838		
Merged-chr2L-1128688-2	chr2L	1128471	1128905	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_84a,diff__wtElba3_q20__elba3Elba3_q20_peak_84b		
Merged-chr2L-12695003-1	chr2L	12694727	12695279	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_851		
Merged-chr2L-12704352-1	chr2L	12704235	12704470	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_853		
Merged-chr2L-12704845-1	chr2L	12704703	12704987	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_854		
Merged-chr2L-12710551-1	chr2L	12710451	12710651	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_856		
Merged-chr2L-12712405-1	chr2L	12712215	12712595	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_857		
Merged-chr2L-12722373-1	chr2L	12722241	12722505	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_859		
Merged-chr2L-12845719-1	chr2L	12845563	12845876	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_860		
Merged-chr2L-13004598-1	chr2L	13004482	13004714	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_862		
Merged-chr2L-13018994-1	chr2L	13018833	13019155	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_865		
Merged-chr2L-13203932-1	chr2L	13203632	13204233	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_875		
Merged-chr2L-13205306-1	chr2L	13205197	13205416	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_876		
Merged-chr2L-13222007-1	chr2L	13221851	13222164	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_880		
Merged-chr2L-13366561-1	chr2L	13366461	13366661	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_886		
Merged-chr2L-13367730-1	chr2L	13367616	13367844	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_887		
Merged-chr2L-13373700-1	chr2L	13373589	13373812	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_888		
Merged-chr3R-9861805-2	chr3R	9861523	9862088	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4921a,diff__wtElba3_q20__elba3Elba3_q20_peak_4921b		
Merged-chr2L-13551923-1	chr2L	13551748	13552098	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_897		
Merged-chr2L-13552856-1	chr2L	13552667	13553046	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_898		
Merged-chr2L-13640597-1	chr2L	13640401	13640793	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_899		
Merged-chrX-21195379-2	chrX	21195113	21195646	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_7313a,diff__wtElba3_q20__elba3Elba3_q20_peak_7313b		
Merged-chr3R-20116033-1	chr3R	20115694	20116373	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5601		
Merged-chr3R-20117195-1	chr3R	20117083	20117307	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5602		
Merged-chr3R-20143987-1	chr3R	20143860	20144115	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5605		
Merged-chr3R-20146300-1	chr3R	20146162	20146438	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5607		
Merged-chr3R-20159116-1	chr3R	20158823	20159410	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5608		
Merged-chr3R-20183613-1	chr3R	20183438	20183789	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5609		
Merged-chr3R-20343945-1	chr3R	20343793	20344098	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5612		
Merged-chr3R-20353845-1	chr3R	20353727	20353964	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5613		
Merged-chr3R-20410836-1	chr3R	20410655	20411017	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5617		
Merged-chr3L-19798032-1	chr3L	19797811	19798254	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4012		
Merged-chr3L-19802290-1	chr3L	19802163	19802417	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4015		
Merged-chr3L-19806593-1	chr3L	19806418	19806768	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4017		
Merged-chr3L-19808747-1	chr3L	19808585	19808909	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4018		
Merged-chr2L-8528504-2	chr2L	8528353	8528656	+	0.000000	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_561a,diff__wtElba3_q20__elba3Elba3_q20_peak_561b		
Merged-chr3R-20480964-1	chr3R	20480621	20481308	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5623		
Merged-chr3R-20552514-1	chr3R	20552380	20552649	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5626		
Merged-chr3L-19827353-1	chr3L	19827224	19827483	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4020		
Merged-chr3L-19863349-1	chr3L	19863158	19863541	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4025		
Merged-chr3R-20638471-1	chr3R	20638333	20638610	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5634		
Merged-chr3R-20642654-1	chr3R	20642446	20642862	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5636		
Merged-chr3R-20643324-1	chr3R	20643182	20643467	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5637		
Merged-chr3L-19890759-1	chr3L	19890585	19890933	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4030		
Merged-chr3L-19898999-1	chr3L	19898892	19899107	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4032		
Merged-chr3L-19899441-1	chr3L	19899321	19899561	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4033		
Merged-chr3L-19906672-1	chr3L	19906561	19906783	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4036		
Merged-chr3L-19908227-1	chr3L	19907948	19908507	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4037		
Merged-chr3R-20677436-1	chr3R	20677313	20677560	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5640		
Merged-chr3R-20696522-1	chr3R	20696290	20696755	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5642		
Merged-chr3R-20702017-1	chr3R	20701545	20702490	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5643		
Merged-chr3R-20737664-1	chr3R	20737485	20737844	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5647		
Merged-chr3R-20738529-1	chr3R	20738392	20738666	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5648		
Merged-chr3R-20757754-1	chr3R	20757575	20757933	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5653		
Merged-chr3R-20769300-1	chr3R	20769199	20769401	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5655		
Merged-chr3R-20784666-1	chr3R	20784514	20784819	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5657		
Merged-chr3R-20785556-1	chr3R	20785425	20785687	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5658		
Merged-chr3R-20849072-1	chr3R	20848957	20849187	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_5659		
Merged-chr3L-20022094-1	chr3L	20021971	20022218	+	0.000000	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_4051		
